id,precision,recall,f1
2181,0.257653,0.971154,0.407258
2182,0.47016,0.451117,0.460442
2183,0.474194,0.735,0.576471
2184,0.776316,0.517544,0.621053
2185,0.27673,1,0.433498
2186,0.295455,0.8125,0.433333
2187,0.23416,0.923913,0.373626
2188,0.12395,0.819444,0.215328
2189,0.203704,0.88,0.330827
2190,0.725275,0.795181,0.758621
2191,0.27,0.89011,0.414322
2192,0.531915,0.925926,0.675676
2193,0.664179,0.908163,0.767241
2194,0.558333,0.788235,0.653659
2195,0.596859,0.686747,0.638655
2196,0.128824,0.987654,0.22792
2197,0.309249,0.862903,0.455319
2198,0.115308,0.828571,0.202443
2199,0.287879,0.778689,0.420354
2200,0.773333,1,0.87218
2201,0.0614754,0.857143,0.114723
2202,0.771429,0.72973,0.75
2203,0.141975,1,0.248649
2204,0.46,0.776371,0.577708
2205,0.52027,0.484277,0.501629
2206,0.52027,0.531034,0.525597
2207,0.700565,0.696629,0.698592
2208,0.778947,0.660714,0.714976
2209,0.123552,0.245211,0.164313
2210,0.283688,0.43956,0.344828
2211,0.415773,0.746628,0.534114
2212,0.525253,0.83871,0.645963
2213,0.44843,0.990099,0.617284
2214,0.615385,0.494845,0.548571
2215,0.47495,0.486653,0.48073
2216,0.446809,0.646154,0.528302
2217,0.796875,0.87931,0.836066
2218,0.828402,0.875,0.851064
2219,0.102686,0.984848,0.18598
2220,0.78125,0.735294,0.757576
2221,0.471338,0.632479,0.540146
2222,0.726415,0.403141,0.518519
2223,0.509615,0.779412,0.616279
2224,0.696203,0.846154,0.763889
2225,0.160455,0.981013,0.275801
2226,0.235405,0.954198,0.377644
2227,0.418519,0.461224,0.438835
2228,0.121569,1,0.216783
2229,0.458599,0.8,0.582996
2230,0.169492,0.818182,0.280811
2231,0.747899,0.644928,0.692607
2232,0.109422,1,0.19726
2233,0.428571,0.808989,0.560311
2234,0.614815,0.72807,0.666667
2235,0.409747,0.915323,0.566085
2236,0.207885,1,0.344214
2237,0.576,0.96,0.72
2238,0.0811808,1,0.150171
2239,0.254545,1,0.405797
2240,0.716981,0.987013,0.830601
2241,0.108929,0.983871,0.196141
2242,0.77551,0.690909,0.730769
2243,0.644231,0.87013,0.740331
2244,0.342437,0.848958,0.488024
2245,0.716738,0.755656,0.735683
2246,0.6375,0.366906,0.465753
2247,0.555556,0.916667,0.691824
2248,0.456,0.491379,0.473029
2249,0.714286,0.91195,0.801105
2250,0.141333,0.981481,0.247086
2251,0.345946,0.927536,0.503937
2252,0.273159,0.991379,0.428305
2253,0.684783,0.663158,0.673797
2254,0.710638,0.766055,0.737307
2255,0.586207,0.980769,0.733813
2256,0.36,0.771429,0.490909
2257,0.826087,0.826087,0.826087
2258,0.746479,0.697368,0.721088
2259,0.297578,0.803738,0.434343
2260,0.161458,0.362573,0.223423
2261,0.448052,0.807018,0.5762
2262,0.0324044,1,0.0627746
2263,0.833333,1,0.909091
2264,0.143312,0.416667,0.21327
2265,0.645418,0.80198,0.715232
2266,0.460606,0.938272,0.617886
2267,0.163575,0.932692,0.278336
2268,0.509915,0.482574,0.495868
2269,0.730159,0.707692,0.71875
2270,0.417219,0.984375,0.586047
2271,0.448763,0.976923,0.615012
2272,0.512111,0.936709,0.662192
2273,0.666667,0.898551,0.765432
2274,0.739726,0.713656,0.726457
2275,0.352941,0.818182,0.493151
2276,0.611111,1,0.758621
2277,0.232346,0.980769,0.375691
2278,0.159551,0.986111,0.274662
2279,0.122727,1,0.218623
2280,0.185185,0.641026,0.287356
2281,0.371681,0.94382,0.533333
2282,0.6,0.761194,0.671053
2283,0.13253,0.445946,0.204334
2284,0.556391,0.973684,0.708134
2285,0.808081,0.91954,0.860215
2286,0.555556,0.555556,0.555556
2287,0.177885,0.755102,0.287938
2288,0.113895,1,0.204499
2289,0.240175,0.733333,0.361842
2290,0.607143,0.85,0.708333
2291,0.18323,0.776316,0.296482
2292,0.526882,0.388889,0.447489
2293,0.159601,0.864865,0.269474
2294,0.415663,0.811765,0.549801
2295,0.564885,0.61157,0.587302
2296,0.0411589,0.974359,0.0789816
2297,0.0133588,0.970297,0.0263547
2298,0.133903,0.839286,0.230958
2299,0.835616,0.938462,0.884058
2300,0.587786,0.587786,0.587786
2301,0.523077,0.326923,0.402367
2302,0.681818,0.882353,0.769231
2303,0.281609,0.771654,0.412632
2304,0.275132,0.495238,0.353741
2305,0.495114,0.323404,0.391248
2306,0.670213,0.831683,0.742268
2307,0.547486,0.852174,0.666667
2308,0.626168,0.848101,0.72043
2309,0.21374,0.888889,0.344615
2310,0.9,0.9,0.9
2311,0.093617,0.77193,0.166983
2312,0.8,0.722892,0.759494
2313,0.000444247,1,0.000888099
2314,0.651877,0.802521,0.719397
2315,0.4,0.676471,0.502732
2316,0.729885,0.888112,0.801262
2317,0.166902,0.991597,0.285714
2318,0.582524,0.743802,0.653358
2319,0.189815,0.491018,0.27379
2320,0.130297,0.508264,0.20742
2321,0.0153846,1,0.030303
2322,0.52381,0.88,0.656716
2323,0.317857,0.674242,0.432039
2324,0.327731,0.4875,0.39196
2325,0.0678952,0.921053,0.126468
2326,0.31875,1,0.483412
2327,0.47205,0.323404,0.383838
2328,0.15625,0.801887,0.261538
2329,0.273016,0.843137,0.41247
2330,0.825503,0.960938,0.888087
2331,0.217021,0.573034,0.314815
2332,0.463259,0.926518,0.617678
2333,0.274247,0.438503,0.337449
2334,0.47482,0.647059,0.547718
2335,0.139241,1,0.244444
2336,0.863636,0.76,0.808511
2337,0.705128,0.793269,0.746606
2338,0.42431,0.738961,0.539081
2339,0.501946,0.6,0.54661
2340,0.330645,0.664865,0.441652
2341,0.464539,0.584821,0.517787
2342,0.143662,0.69863,0.238318
2343,0.407767,0.851351,0.551422
2344,0.795181,0.75,0.77193
2345,0.233533,0.133106,0.169565
2346,0.225053,0.768116,0.348112
2347,0.385586,0.618497,0.475028
2348,0.537037,0.298969,0.384106
2349,0.0191984,1,0.0376735
2350,0.282051,0.0431373,0.0748299
2351,0.826087,0.558824,0.666667
2352,0.139908,0.884058,0.241584
2353,0.705128,0.982143,0.820896
2354,0.375,0.842105,0.518919
2355,0.202703,0.978261,0.335821
2356,0.559701,0.154959,0.242718
2357,0.6875,0.808824,0.743243
2358,0.217082,0.245968,0.230624
2359,0.217391,0.612245,0.320856
2360,0.239006,0.968992,0.383436
2361,0.580247,0.930693,0.714829
2362,0.194059,0.334471,0.245614
2363,0.181818,0.853659,0.299786
2364,0.196141,0.635417,0.299754
2365,0.374696,0.522034,0.436261
2366,0.449024,0.808594,0.577406
2367,0.341176,0.828571,0.483333
2368,0.39693,0.826484,0.536296
2369,0.388199,0.589623,0.468165
2370,0.642857,0.654545,0.648649
2371,0.0920502,0.956522,0.167939
2372,0.124481,1,0.221402
2373,0.525424,0.781513,0.628378
2374,0.591837,1,0.74359
2375,0.536842,0.478873,0.506203
2376,0.628866,0.495935,0.554545
2377,0.23301,0.5,0.317881
2378,0.513274,0.920635,0.659091
2379,0.534483,0.96875,0.688889
2380,0.442857,0.714286,0.546737
2381,0.11691,0.965517,0.208566
2382,0.216374,0.755102,0.336364
2383,0.647727,0.456,0.535211
2384,0.164223,0.397163,0.232365
2385,0.546218,0.419355,0.474453
2386,0.392523,0.711864,0.506024
2387,0.577236,0.507143,0.539924
2388,0.0786445,0.615,0.139456
2389,0.743119,0.9,0.81407
2390,0.124172,0.993377,0.220751
2391,0.107438,0.58427,0.181501
2392,0.360465,0.713816,0.479029
2393,0.731343,1,0.844828
2394,0.0622287,1,0.117166
2395,0.116026,0.898876,0.205523
2396,0.679389,0.780702,0.726531
2397,0.0914928,1,0.167647
2398,0.565217,0.981132,0.717241
2399,0.521053,0.603659,0.559322
2400,0.0847458,0.772059,0.152727
2401,0.11553,1,0.207131
2402,0.550336,0.82,0.658635
2403,0.536765,0.784946,0.637555
2404,0.42,0.893617,0.571429
2405,0.35865,0.85,0.504451
2406,0.621622,0.910891,0.738956
2407,0.624339,0.867647,0.726154
2408,0.121835,1,0.217207
2409,0.284247,0.976471,0.440318
2410,0.78481,0.837838,0.810458
2411,0.4,0.983051,0.568627
2412,0.236948,0.967213,0.380645
2413,0.69469,0.762136,0.726852
2414,0.677686,0.993939,0.805897
2415,0.13253,0.767442,0.226027
2416,0.147752,1,0.257463
2417,0.233083,0.984127,0.3769
